"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","html-keyboard-response","118","2.1.0","219798","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","119","2.1.0","222159","ptx5y7g8e89","hard2","swan","357","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","120","2.1.0","222661","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","121","2.1.0","223164","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","122","2.1.0","225699","ptx5y7g8e89","hard2","swan","531","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","123","2.1.0","226201","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","124","2.1.0","226704","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","125","2.1.0","229254","ptx5y7g8e89","hard2","swan","547","b","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","126","2.1.0","229757","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","127","2.1.0","230259","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","128","2.1.0","233203","ptx5y7g8e89","hard2","swan","941","a","stimuli/experiment1a/low_B_101.png","low","A","true"
"","","","","","html-keyboard-response","129","2.1.0","233707","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","130","2.1.0","234209","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","131","2.1.0","236852","ptx5y7g8e89","hard2","swan","639","b","stimuli/experiment1a/low_A_010.png","low","B","true"
"","","","","","html-keyboard-response","132","2.1.0","237355","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","133","2.1.0","237856","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","134","2.1.0","240504","ptx5y7g8e89","hard2","swan","645","a","stimuli/experiment1a/low_B_110.png","low","A","true"
"","","","","","html-keyboard-response","135","2.1.0","241007","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","136","2.1.0","241509","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","137","2.1.0","244833","ptx5y7g8e89","hard2","swan","1320","b","stimuli/experiment1a/low_A_001.png","low","B","true"
"","","","","","image-keyboard-response","138","null","246391","ptx5y7g8e89","hard2","swan","1556","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","139","2.1.0","247309","ptx5y7g8e89","hard2","swan","918","b","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","140","2.1.0","247731","ptx5y7g8e89","hard2","swan","421","b","<p><strong>TEST BLOCK 5 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","141","2.1.0","248233","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","142","2.1.0","248735","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","143","2.1.0","251699","ptx5y7g8e89","hard2","swan","960","b","stimuli/experiment1a/low_A_010.png","low","B","true"
"","","","","","html-keyboard-response","144","2.1.0","252201","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","145","2.1.0","252704","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","146","2.1.0","256204","ptx5y7g8e89","hard2","swan","1497","b","stimuli/experiment1a/low_A_000.png","low","B","true"
"","","","","","html-keyboard-response","147","2.1.0","256707","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","148","2.1.0","257209","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","149","2.1.0","259734","ptx5y7g8e89","hard2","swan","522","a","stimuli/experiment1a/low_B_111.png","low","A","true"
"","","","","","html-keyboard-response","150","2.1.0","260236","ptx5y7g8e89","hard2","swan","null","null","<div style=""font-size:60px;"">+</div>","","",""
