"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","rt","response","stimulus","nameability","correct_category","correct"
"","","","","","image-keyboard-response","136","null","216425","pbchetoqo77","easy","duck","1276","q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","137","2.1.0","218427","pbchetoqo77","easy","duck","null","null","<p>Fluffy blesses you. Good job!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","138","2.1.0","218742","pbchetoqo77","easy","duck","315","b","<p><strong>TEST BLOCK 5 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","139","2.1.0","219245","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","140","2.1.0","219747","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","141","2.1.0","222391","pbchetoqo77","easy","duck","642","b","stimuli/experiment1a/high_B_101.png","high","B","true"
"","","","","","html-keyboard-response","142","2.1.0","222894","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","143","2.1.0","223396","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","144","2.1.0","225790","pbchetoqo77","easy","duck","391","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","145","2.1.0","226293","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","146","2.1.0","226795","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","147","2.1.0","229479","pbchetoqo77","easy","duck","681","b","stimuli/experiment1a/high_B_110.png","high","B","true"
"","","","","","html-keyboard-response","148","2.1.0","229982","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","149","2.1.0","230484","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","150","2.1.0","233039","pbchetoqo77","easy","duck","552","a","stimuli/experiment1a/high_A_001.png","high","A","true"
"","","","","","html-keyboard-response","151","2.1.0","233542","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","152","2.1.0","234044","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","153","2.1.0","236538","pbchetoqo77","easy","duck","490","b","stimuli/experiment1a/high_B_111.png","high","B","true"
"","","","","","html-keyboard-response","154","2.1.0","237040","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","155","2.1.0","237542","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","156","2.1.0","240061","pbchetoqo77","easy","duck","516","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","html-keyboard-response","157","2.1.0","240564","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","158","2.1.0","241066","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","159","2.1.0","243612","pbchetoqo77","easy","duck","542","a","stimuli/experiment1a/high_A_010.png","high","A","true"
"","","","","","html-keyboard-response","160","2.1.0","244114","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","html-keyboard-response","161","2.1.0","244616","pbchetoqo77","easy","duck","null","null","<div style=""font-size:60px;"">+</div>","","",""
"","","","","","categorize-image","162","2.1.0","247130","pbchetoqo77","easy","duck","510","a","stimuli/experiment1a/high_A_000.png","high","A","true"
"","","","","","image-keyboard-response","163","null","248111","pbchetoqo77","easy","duck","980","Q","stimuli/experiment_check.webp","","",""
"","","","","","html-keyboard-response","164","2.1.0","250114","pbchetoqo77","easy","duck","null","null","<p>Fluffy is angered. Make sure to focus!</p><p>Press any key to continue.</p>","","",""
"","","","","","html-keyboard-response","165","2.1.0","254216","pbchetoqo77","easy","duck","4101","a","<p><strong>TEST BLOCK 6 FINISHED</strong></p><p>Press any key to continue.</p>","","",""
"","","","","","survey-text","166","2.1.0","282719","pbchetoqo77","easy","duck","28501","{""Language"":""no"",""Art_background"":""none"",""Strategy"":""if blue = A\nif orange = B""}","","","",""
"","","","","","survey-text","167","2.1.0","305152","pbchetoqo77","easy","duck","22432","{""Issues"":""no"",""Why_experiment"":""categorization of images"",""Extra_info"":""""}","","","",""
